,91046,ODC-P comScore TV > Genre > Travel > 91046,Premium,5-7 business days,"37,662,425",Households who watch Travel genre television series
,91047,ODC-P comScore TV > Genre > Variety > 91047,Premium,5-7 business days,"43,608,931",Households who watch Variety genre television series
,113318,ODC-P comScore TV > Live Events > 2014 FIFA World Cup > 113318,Premium,5-7 business days,"16,320,000",Households who watch 2014 FIFA World Cup  Final
,113319,ODC-P comScore TV > Live Events > 2016 Summer Olympics > 113319,Premium,5-7 business days,"40,800,000",Households who watch 2016 Summer Olympics
2.38E+16,113314,ODC-P comScore TV > Live Events > NBA Finals > 113314,Premium,Already Shared,"33,000,000",Households who watch NBA Finals
2.38E+16,113325,ODC-P comScore TV > Live Events > NBA Playoffs > 113325,Premium,Already Shared,"36,000,000",Households who watch NBA Playoffs
2.38E+16,1960878,ODC-P comScore TV > Live Events > NCAA Basketball Finals > 1960878,Premium,Already Shared,"41,000,000",Households who watch NCAA Basketball Tournament or Finals
2.38E+16,1960877,ODC-P comScore TV > Live Events > NCAA Bowl Games/Championship > 1960877,Premium,Already Shared,"32,000,000",Households who watch NCAA Football Bowl Games or Championship
2.38E+16,113313,ODC-P comScore TV > Live Events > NFL Playoffs > 113313,Premium,Already Shared,"44,000,000",Households who watch NFL Playoffs
2.38E+16,113315,ODC-P comScore TV > Live Events > NHL Playoffs > 113315,Premium,Already Shared,"27,000,000",Households who watch NHL Playoffs
2.38E+16,113324,ODC-P comScore TV > Live Events > NHL Stanley Cup Finals > 113324,Premium,Already Shared,"19,000,000",Households who watch NHL Stanley Cup Finals
2.38E+16,113316,ODC-P comScore TV > Live Events > Super Bowl > 113316,Premium,Already Shared,"41,000,000",Households who watch the Super Bowl
2.38E+16,113321,ODC-P comScore TV > Live Events > The Academy Awards/Oscars > 113321,Premium,Already Shared,"18,000,000",Households who watch The Academy Awards/Oscars
2.38E+16,113323,ODC-P comScore TV > Live Events > The Emmy Awards > 113323,Premium,Already Shared,"16,000,000",Households who watch The Emmy Awards
2.38E+16,113320,ODC-P comScore TV > Live Events > The Golden Globe Awards > 113320,Premium,Already Shared,"15,000,000",Households who watch The Golden Globe Awards
2.38E+16,113322,ODC-P comScore TV > Live Events > The GRAMMY Awards > 113322,Premium,Already Shared,"20,000,000",Households who watch The GRAMMY Awards
2.38E+16,113317,ODC-P comScore TV > Live Events > World Series > 113317,Premium,Already Shared,"32,000,000",Households who watch World Series
,101817,ODC-P comScore TV > Movies > Action Movies > 101817,Premium,5-7 business days,"38,080,000",Households that are likely to attend an Action movie in theaters
,101818,ODC-P comScore TV > Movies > Animation Movies > 101818,Premium,5-7 business days,"32,640,000",Households that are likely to attend an Animation movie in theaters
,101819,ODC-P comScore TV > Movies > Comedy Movies > 101819,Premium,5-7 business days,"48,960,000",Households that are likely to attend a Comedy movie in theaters
,101820,ODC-P comScore TV > Movies > Documentary Movies > 101820,Premium,5-7 business days,"14,960,000",Households that are likely to attend a Documentary movie in theaters
,101821,ODC-P comScore TV > Movies > Drama Movies > 101821,Premium,5-7 business days,"25,840,000",Households that are likely to attend a Drama movie in theaters
,101822,ODC-P comScore TV > Movies > Family Movies > 101822,Premium,5-7 business days,"34,000,000",Households that are likely to attend a Family movie in theaters
,101824,ODC-P comScore TV > Movies > Horror Movies > 101824,Premium,5-7 business days,"27,200,000",Households that are likely to attend a Horror movie in theaters
,101823,ODC-P comScore TV > Movies > Science Fiction Movies > 101823,Premium,5-7 business days,"29,920,000",Households that are likely to attend a Science Fiction movie in theaters
,91102,ODC-P comScore TV > Network > Animation Networks > Cartoon Network/Adult Swim > 91102,Premium,5-7 business days,"27,781,849",Households who watch Cartoon Network/Adult Swim
,91054,ODC-P comScore TV > Network > Broadcast Networks > ABC > 91054,Premium,5-7 business days,"52,063,479",Households who watch ABC
,91055,ODC-P comScore TV > Network > Broadcast Networks > CBS > 91055,Premium,5-7 business days,"55,302,099",Households who watch CBS
,91057,ODC-P comScore TV > Network > Broadcast Networks > FOX > 91057,Premium,5-7 business days,"55,048,512",Households who watch FOX
,91140,ODC-P comScore TV > Network > Broadcast Networks > Independent > 91140,Premium,5-7 business days,"17,680,000",Households who watch Independent
,91056,ODC-P comScore TV > Network > Broadcast Networks > NBC > 91056,Premium,5-7 business days,"49,478,941",Households who watch NBC
,91062,ODC-P comScore TV > Network > Broadcast Networks > PBS - Public Broadcasting Service > 91062,Premium,5-7 business days,"37,093,810",Households who watch PBS - Public Broadcasting Service
,91065,ODC-P comScore TV > Network > Broadcast Networks > The CW > 91065,Premium,5-7 business days,"30,551,269",Households who watch The CW
,91277,ODC-P comScore TV > Network > Children and Family Networks > Baby First TV Network > 91277,Premium,5-7 business days,"5,576,000",Households who watch Baby First TV Network
,91101,ODC-P comScore TV > Network > Children and Family Networks > Boomerang > 91101,Premium,5-7 business days,"14,391,989",Households who watch Boomerang
,91071,ODC-P comScore TV > Network > Children and Family Networks > Disney Channel > 91071,Premium,5-7 business days,"29,159,551",Households who watch Disney Channel
,91285,ODC-P comScore TV > Network > Children and Family Networks > Disney Junior Channel > 91285,Premium,5-7 business days,"13,600,000",Households who watch Disney Junior Channel
,91251,ODC-P comScore TV > Network > Children and Family Networks > Disney XD > 91251,Premium,5-7 business days,"16,320,000",Households who watch Disney XD
,91156,ODC-P comScore TV > Network > Children and Family Networks > Family Entertainment TV > 91156,Premium,5-7 business days,"4,896,000",Households who watch Family Entertainment TV
,91103,ODC-P comScore TV > Network > Children and Family Networks > Nick Jr. > 91103,Premium,5-7 business days,"17,284,752",Households who watch Nick Jr.
,91058,ODC-P comScore TV > Network > Children and Family Networks > Nickelodeon/Nick-at-Nite > 91058,Premium,5-7 business days,"32,804,021",Households who watch Nickelodeon/Nick-at-Nite
,91220,ODC-P comScore TV > Network > Children and Family Networks > Nicktoons > 91220,Premium,5-7 business days,"12,784,000",Households who watch Nicktoons
,91100,ODC-P comScore TV > Network > Children and Family Networks > Sprout > 91100,Premium,5-7 business days,"8,056,441",Households who watch Sprout
,91232,ODC-P comScore TV > Network > Children and Family Networks > TeenNick > 91232,Premium,5-7 business days,"12,648,000",Households who watch TeenNick
,91052,ODC-P comScore TV > Network > Education and Learning Networks > Animal Planet > 91052,Premium,5-7 business days,"17,520,609",Households who watch Animal Planet
,91154,ODC-P comScore TV > Network > Education and Learning Networks > BYU Television > 91154,Premium,5-7 business days,"2,584,000",Households who watch BYU Television
,91067,ODC-P comScore TV > Network > Education and Learning Networks > Discovery Channel > 91067,Premium,5-7 business days,"33,041,452",Households who watch Discovery Channel
,91193,ODC-P comScore TV > Network > Education and Learning Networks > Discovery Family Channel > 91193,Premium,5-7 business days,"12,784,000",Households who watch Discovery Family Channel
,91094,ODC-P comScore TV > Network > Education and Learning Networks > Discovery Life > 91094,Premium,5-7 business days,"10,342,357",Households who watch Discovery Life
,91095,ODC-P comScore TV > Network > Education and Learning Networks > DIY - Do-It-Yourself > 91095,Premium,5-7 business days,"28,054,454",Households who watch DIY - Do-It-Yourself
,91069,ODC-P comScore TV > Network > Education and Learning Networks > History Channel > 91069,Premium,5-7 business days,"37,533,959",Households who watch History Channel
,91129,ODC-P comScore TV > Network > Education and Learning Networks > National Geographic Channel > 91129,Premium,5-7 business days,"19,040,000",Households who watch National Geographic Channel
,91269,ODC-P comScore TV > Network > Education and Learning Networks > National Geographic Wild > 91269,Premium,5-7 business days,"11,560,000",Households who watch National Geographic Wild
,91104,ODC-P comScore TV > Network > Education and Learning Networks > Science > 91104,Premium,5-7 business days,"28,018,886",Households who watch Science
,91247,ODC-P comScore TV > Network > Education and Learning Networks > Smithsonian Channel > 91247,Premium,5-7 business days,"4,488,000",Households who watch Smithsonian Channel
,91174,ODC-P comScore TV > Network > Foreign Language Networks > Sony Entertainment Television Asia > 91174,Premium,5-7 business days,"1,904,000",Households who watch Sony Entertainment Television Asia
,91252,ODC-P comScore TV > Network > Foreign Language Networks > STAR Plus > 91252,Premium,5-7 business days,"1,904,000",Households who watch STAR Plus
,91116,ODC-P comScore TV > Network > General Entertainment Networks > AandE > 91116,Premium,5-7 business days,"33,899,255",Households who watch A&E
,91130,ODC-P comScore TV > Network > General Entertainment Networks > AMC - American Movie Classics > 91130,Premium,5-7 business days,"27,200,000",Households who watch AMC - American Movie Classics
,91308,ODC-P comScore TV > Network > General Entertainment Networks > American Heroes Channel > 91308,Premium,5-7 business days,"8,160,000",Households who watch American Heroes Channel
,91291,ODC-P comScore TV > Network > General Entertainment Networks > AXS TV > 91291,Premium,5-7 business days,"7,888,000",Households who watch AXS TV
,91175,ODC-P comScore TV > Network > General Entertainment Networks > BBC America > 91175,Premium,5-7 business days,"14,960,000",Households who watch BBC America
,91113,ODC-P comScore TV > Network > General Entertainment Networks > Bravo > 91113,Premium,5-7 business days,"27,958,705",Households who watch Bravo
,91120,ODC-P comScore TV > Network > General Entertainment Networks > Comedy Central > 91120,Premium,5-7 business days,"28,738,750",Households who watch Comedy Central
,91216,ODC-P comScore TV > Network > General Entertainment Networks > Crime and Investigation Network > 91216,Premium,5-7 business days,"3,128,000",Households who watch Crime & Investigation Network
,91171,ODC-P comScore TV > Network > General Entertainment Networks > Freeform > 91171,Premium,5-7 business days,"25,840,000",Households who watch Freeform (formerly ABC Family)
,91303,ODC-P comScore TV > Network > General Entertainment Networks > Fusion > 91303,Premium,5-7 business days,"7,480,000",Households who watch Fusion
,91078,ODC-P comScore TV > Network > General Entertainment Networks > FX Network > 91078,Premium,5-7 business days,"32,885,800",Households who watch FX Network
,91310,ODC-P comScore TV > Network > General Entertainment Networks > FYI > 91310,Premium,5-7 business days,"11,152,000",Households who watch FYI
,91115,ODC-P comScore TV > Network > General Entertainment Networks > Game Show Network > 91115,Premium,5-7 business days,"21,918,358",Households who watch Game Show Network
,91128,ODC-P comScore TV > Network > General Entertainment Networks > Hallmark > 91128,Premium,5-7 business days,"30,119,571",Households who watch Hallmark
,91091,ODC-P comScore TV > Network > General Entertainment Networks > INSP > 91091,Premium,5-7 business days,"14,853,032",Households who watch INSP
,91195,ODC-P comScore TV > Network > General Entertainment Networks > Investigation Discovery > 91195,Premium,5-7 business days,"13,600,000",Households who watch Investigation Discovery
,91126,ODC-P comScore TV > Network > General Entertainment Networks > Lifetime > 91126,Premium,5-7 business days,"30,431,415",Households who watch Lifetime
,91241,ODC-P comScore TV > Network > General Entertainment Networks > Ovation > 91241,Premium,5-7 business days,"11,152,000",Households who watch Ovation
,91278,ODC-P comScore TV > Network > General Entertainment Networks > OWN - Oprah Winfrey Network > 91278,Premium,5-7 business days,"16,320,000",Households who watch OWN - Oprah Winfrey Network
,91099,ODC-P comScore TV > Network > General Entertainment Networks > Oxygen > 91099,Premium,5-7 business days,"16,430,326",Households who watch Oxygen
,91143,ODC-P comScore TV > Network > General Entertainment Networks > Pop Network > 91143,Premium,5-7 business days,"24,211,035",Households who watch Pop
,91079,ODC-P comScore TV > Network > General Entertainment Networks > Rural Free Delivery TV > 91079,Premium,5-7 business days,"10,053,229",Households who watch Rural Free Delivery TV
,91119,ODC-P comScore TV > Network > General Entertainment Networks > Spike TV > 91119,Premium,5-7 business days,"27,200,000",Households who watch Spike TV
,91118,ODC-P comScore TV > Network > General Entertainment Networks > Syfy > 91118,Premium,5-7 business days,"30,797,113",Households who watch Syfy
,91060,ODC-P comScore TV > Network > General Entertainment Networks > TBS - Turner Broadcasting System > 91060,Premium,5-7 business days,"38,376,365",Households who watch TBS - Turner Broadcasting System
,91106,ODC-P comScore TV > Network > General Entertainment Networks > TLC > 91106,Premium,5-7 business days,"33,517,839",Households who watch TLC
,91059,ODC-P comScore TV > Network > General Entertainment Networks > TNT - Turner Network Television > 91059,Premium,5-7 business days,"34,898,039",Households who watch TNT - Turner Network Television
,91172,ODC-P comScore TV > Network > General Entertainment Networks > truTV > 91172,Premium,5-7 business days,"19,040,000",Households who watch truTV
,91087,ODC-P comScore TV > Network > General Entertainment Networks > Turner Classic Movies > 91087,Premium,5-7 business days,"24,339,418",Households who watch Turner Classic Movies
,91166,ODC-P comScore TV > Network > General Entertainment Networks > TV Land > 91166,Premium,5-7 business days,"27,920,867",Households who watch TV Land
,91117,ODC-P comScore TV > Network > General Entertainment Networks > TV One > 91117,Premium,5-7 business days,"9,375,145",Households who watch TV One
,91147,ODC-P comScore TV > Network > General Entertainment Networks > TVG2 > 91147,Premium,5-7 business days,"1,496,000",Households who watch TVG2
,91125,ODC-P comScore TV > Network > General Entertainment Networks > Universal HD > 91125,Premium,5-7 business days,"5,440,000",Households who watch Universal HD
,91122,ODC-P comScore TV > Network > General Entertainment Networks > USA > 91122,Premium,5-7 business days,"24,480,000",Households who watch USA
,99526,ODC-P comScore TV > Network > General Entertainment Networks > Viceland > 99526,Premium,5-7 business days,"14,960,000",Households who watch Viceland
,91135,ODC-P comScore TV > Network > General Entertainment Networks > WE tv - Women's Entertainment Network > 91135,Premium,5-7 business days,"13,600,000",Households who watch WE tv - Women's Entertainment Network
,91114,ODC-P comScore TV > Network > General Entertainment Networks > WGN America > 91114,Premium,5-7 business days,"20,701,961",Households who watch WGN America
,91049,ODC-P comScore TV > Network > Lifestyle Networks > Classic Arts Showcase > 91049,Premium,5-7 business days,"1,360,000",Households who watch Classic Arts Showcase
,91270,ODC-P comScore TV > Network > Lifestyle Networks > Cooking Channel > 91270,Premium,5-7 business days,"16,320,000",Households who watch Cooking Channel
,91290,ODC-P comScore TV > Network > Lifestyle Networks > Destination America > 91290,Premium,5-7 business days,"8,704,000",Households who watch Destination America
,91121,ODC-P comScore TV > Network > Lifestyle Networks > E! - Entertainment Television > 91121,Premium,5-7 business days,"29,153,811",Households who watch E! - Entertainment Television
,91302,ODC-P comScore TV > Network > Lifestyle Networks > Esquire Network > 91302,Premium,5-7 business days,"6,528,000",Households who watch Esquire Network
,91096,ODC-P comScore TV > Network > Lifestyle Networks > Food Network > 91096,Premium,5-7 business days,"39,029,614",Households who watch Food Network
,91097,ODC-P comScore TV > Network > Lifestyle Networks > HGTV - Home and Garden Television > 91097,Premium,5-7 business days,"44,926,492",Households who watch HGTV - Home & Garden Television
,91134,ODC-P comScore TV > Network > Lifestyle Networks > Outdoor Channel > 91134,Premium,5-7 business days,"4,080,000",Households who watch Outdoor Channel
,91177,ODC-P comScore TV > Network > Lifestyle Networks > Sportsman Channel > 91177,Premium,5-7 business days,"3,128,000",Households who watch Sportsman Channel
,91105,ODC-P comScore TV > Network > Lifestyle Networks > Travel Channel > 91105,Premium,5-7 business days,"25,850,097",Households who watch Travel Channel
,91282,ODC-P comScore TV > Network > Lifestyle Networks > Velocity > 91282,Premium,5-7 business days,"11,696,000",Households who watch Velocity
,91223,ODC-P comScore TV > Network > Movie Networks > Chiller > 91223,Premium,5-7 business days,"5,576,000",Households who watch Chiller
,91295,ODC-P comScore TV > Network > Movie Networks > FX Movie Channel > 91295,Premium,5-7 business days,"16,320,000",Households who watch FX Movie Channel
,91300,ODC-P comScore TV > Network > Movie Networks > FXX > 91300,Premium,5-7 business days,"25,840,000",Households who watch FXX
,91218,ODC-P comScore TV > Network > Movie Networks > Hallmark Movies and Mysteries > 91218,Premium,5-7 business days,"7,752,000",Households who watch Hallmark Movies & Mysteries
,91124,ODC-P comScore TV > Network > Movie Networks > HDNet Movies > 91124,Premium,5-7 business days,"6,120,000",Households who watch HDNet Movies
,91190,ODC-P comScore TV > Network > Movie Networks > IFC > 91190,Premium,5-7 business days,"19,040,000",Households who watch IFC
,91127,ODC-P comScore TV > Network > Movie Networks > Lifetime Movie > 91127,Premium,5-7 business days,"25,074,013",Households who watch Lifetime Movie
,91245,ODC-P comScore TV > Network > Movie Networks > MGM > 91245,Premium,5-7 business days,"4,216,000",Households who watch MGM
,91257,ODC-P comScore TV > Network > Movie Networks > Shorts > 91257,Premium,5-7 business days,"2,986,374",Households who watch Shorts
,91168,ODC-P comScore TV > Network > Music Networks > BET Jams > 91168,Premium,5-7 business days,"1,768,000",Households who watch BET Jams
,91080,ODC-P comScore TV > Network > Music Networks > CMT - Country Music Television > 91080,Premium,5-7 business days,"26,135,665",Households who watch at CMT - Country Music Television
,91137,ODC-P comScore TV > Network > Music Networks > Fuse > 91137,Premium,5-7 business days,"13,840,871",Households who watch Fuse
,91093,ODC-P comScore TV > Network > Music Networks > Great American Country > 91093,Premium,5-7 business days,"12,263,966",Households who watch Great American Country
,91053,ODC-P comScore TV > Network > Music Networks > MTV - Music Television > 91053,Premium,5-7 business days,"24,556,476",Households who watch MTV - Music Television
,91167,ODC-P comScore TV > Network > Music Networks > MTV Hits > 91167,Premium,5-7 business days,"2,448,000",Households who watch MTV Hits
,91239,ODC-P comScore TV > Network > Music Networks > MTV Live > 91239,Premium,5-7 business days,"4,488,000",Households who watch MTV Live
,91145,ODC-P comScore TV > Network > Music Networks > MTV Tr3s > 91145,Premium,5-7 business days,"2,040,000",Households who watch MTV Tr3s
,91179,ODC-P comScore TV > Network > Music Networks > MTV2 > 91179,Premium,5-7 business days,"12,376,000",Households who watch MTV2
,91074,ODC-P comScore TV > Network > Music Networks > VH1 > 91074,Premium,5-7 business days,"26,836,039",Households who watch VH1
,91151,ODC-P comScore TV > Network > Music Networks > VH1 Classic > 91151,Premium,5-7 business days,"6,392,000",Households who watch VH1 Classic
,91301,ODC-P comScore TV > Network > News and Business Networks > BBC World News > 91301,Premium,5-7 business days,"2,720,000",Households who watch BBC World News
,91107,ODC-P comScore TV > Network > News and Business Networks > Bloomberg Television > 91107,Premium,5-7 business days,"4,542,336",Households who watch Bloomberg Television
,91191,ODC-P comScore TV > Network > News and Business Networks > CNBC - Consumer News and Business Channel > 91191,Premium,5-7 business days,"10,336,000",Households who watch CNBC - Consumer News & Business Channel
,91108,ODC-P comScore TV > Network > News and Business Networks > CNBC World > 91108,Premium,5-7 business days,"4,748,453",Households who watch CNBC World
,91068,ODC-P comScore TV > Network > News and Business Networks > CNN > 91068,Premium,5-7 business days,"27,938,788",Households who watch CNN
,91075,ODC-P comScore TV > Network > News and Business Networks > CSPAN - Cable Satellite Public Affairs Network > 91075,Premium,5-7 business days,"7,543,162",Households who watch CSPAN - Cable Satellite Public Affairs Network
,91221,ODC-P comScore TV > Network > News and Business Networks > FOX Business Network > 91221,Premium,5-7 business days,"6,392,000",Households who watch FOX Business Network
,91180,ODC-P comScore TV > Network > News and Business Networks > FOX News Channel > 91180,Premium,5-7 business days,"13,600,000",Households who watch FOX News Channel
,91240,ODC-P comScore TV > Network > News and Business Networks > Free Speech TV > 91240,Premium,5-7 business days,"1,768,000",Households who watch Free Speech TV
,91133,ODC-P comScore TV > Network > News and Business Networks > Headline News > 91133,Premium,5-7 business days,"10,336,000",Households who watch Headline News
,91109,ODC-P comScore TV > Network > News and Business Networks > MSNBC > 91109,Premium,5-7 business days,"21,125,000",Households who watch MSNBC
,91131,ODC-P comScore TV > Network > News and Business Networks > The Weather Channel > 91131,Premium,5-7 business days,"9,792,000",Households who watch The Weather Channel
,91146,ODC-P comScore TV > Network > Premium Networks > 5StarMAX > 91146,Premium,5-7 business days,"11,968,000",Households who watch 5StarMAX
,91144,ODC-P comScore TV > Network > Premium Networks > ActionMAX > 91144,Premium,5-7 business days,"12,633,653",Households who watch ActionMAX
,91064,ODC-P comScore TV > Network > Premium Networks > Cinemax > 91064,Premium,5-7 business days,"12,153,517",Households who watch Cinemax
,91264,ODC-P comScore TV > Network > Premium Networks > EPIX > 91264,Premium,5-7 business days,"3,672,000",Households who watch EPIX
,91085,ODC-P comScore TV > Network > Premium Networks > Flix > 91085,Premium,5-7 business days,"11,706,396",Households who watch Flix
,91061,ODC-P comScore TV > Network > Premium Networks > HBO > 91061,Premium,5-7 business days,"18,373,593",Households who watch HBO
,91169,ODC-P comScore TV > Network > Premium Networks > HBO Comedy > 91169,Premium,5-7 business days,"17,680,000",Households who watch HBO Comedy
,91178,ODC-P comScore TV > Network > Premium Networks > HBO Family > 91178,Premium,5-7 business days,"17,680,000",Households who watch HBO Family
,91188,ODC-P comScore TV > Network > Premium Networks > HBO Latino > 91188,Premium,5-7 business days,"6,664,000",Households who watch HBO Latino
,91173,ODC-P comScore TV > Network > Premium Networks > HBO Signature > 91173,Premium,5-7 business days,"19,040,000",Households who watch HBO Signature
,91170,ODC-P comScore TV > Network > Premium Networks > HBO Zone > 91170,Premium,5-7 business days,"17,680,000",Households who watch HBO Zone
,91183,ODC-P comScore TV > Network > Premium Networks > HBO2 > 91183,Premium,5-7 business days,"21,760,000",Households who watch HBO2
,91189,ODC-P comScore TV > Network > Premium Networks > MoreMax > 91189,Premium,5-7 business days,"13,192,000",Households who watch MoreMax
,91253,ODC-P comScore TV > Network > Premium Networks > Reelz > 91253,Premium,5-7 business days,"16,320,000",Households who watch Reelz
,91063,ODC-P comScore TV > Network > Premium Networks > Showtime > 91063,Premium,5-7 business days,"15,219,114",Households who watch Showtime
,91187,ODC-P comScore TV > Network > Premium Networks > Showtime Beyond > 91187,Premium,5-7 business days,"7,888,000",Households who watch Showtime Beyond
,91186,ODC-P comScore TV > Network > Premium Networks > Showtime Extreme > 91186,Premium,5-7 business days,"9,792,000",Households who watch Showtime Extreme
,91185,ODC-P comScore TV > Network > Premium Networks > Showtime Showcase > 91185,Premium,5-7 business days,"10,472,000",Households who watch Showtime Showcase
,91184,ODC-P comScore TV > Network > Premium Networks > Showtime Too > 91184,Premium,5-7 business days,"11,152,000",Households who watch Showtime Too
,91073,ODC-P comScore TV > Network > Premium Networks > Starz > 91073,Premium,5-7 business days,"16,202,201",Households who watch Starz
,91206,ODC-P comScore TV > Network > Premium Networks > Starz Cinema > 91206,Premium,5-7 business days,"6,800,000",Households who watch Starz Cinema
,91208,ODC-P comScore TV > Network > Premium Networks > Starz Comedy > 91208,Premium,5-7 business days,"10,744,000",Households who watch Starz Comedy
,91204,ODC-P comScore TV > Network > Premium Networks > Starz Edge > 91204,Premium,5-7 business days,"12,668,564",Households who watch Starz Edge
,91076,ODC-P comScore TV > Network > Premium Networks > Starz Encore > 91076,Premium,5-7 business days,"21,475,588",Households who watch Encore
,91209,ODC-P comScore TV > Network > Premium Networks > Starz Encore Action > 91209,Premium,5-7 business days,"10,472,000",Households who watch Encore Action
,91305,ODC-P comScore TV > Network > Premium Networks > Starz Encore Classic > 91305,Premium,5-7 business days,"10,064,000",Households who watch Encore Classic
,91227,ODC-P comScore TV > Network > Premium Networks > Starz Encore Family > 91227,Premium,5-7 business days,"9,520,000",Households who watch Encore Family
,91210,ODC-P comScore TV > Network > Premium Networks > Starz Encore Suspense > 91210,Premium,5-7 business days,"8,976,000",Households who watch Encore Suspense
,91212,ODC-P comScore TV > Network > Premium Networks > Starz Encore Westerns > 91212,Premium,5-7 business days,"5,712,000",Households who watch Encore Westerns
,91205,ODC-P comScore TV > Network > Premium Networks > Starz Kids and Family > 91205,Premium,5-7 business days,"10,064,000",Households who watch Starz Kids & Family
,91086,ODC-P comScore TV > Network > Premium Networks > SundanceTV > 91086,Premium,5-7 business days,"26,979,989",Households who watch SundanceTV
,91077,ODC-P comScore TV > Network > Premium Networks > The Movie Channel > 91077,Premium,5-7 business days,"15,995,671",Households who watch The Movie Channel
,91123,ODC-P comScore TV > Network > Shopping Networks > HSN - Home Shopping Network > 91123,Premium,5-7 business days,"5,032,000",Households who watch HSN - Home Shopping Network
,91150,ODC-P comScore TV > Network > Shopping Networks > Jewelry Television > 91150,Premium,5-7 business days,"2,584,000",Households who watch Jewelry Television
,91271,ODC-P comScore TV > Network > Shopping Networks > Liquidation Channel > 91271,Premium,5-7 business days,"1,183,200",Households who watch Liquidation Channel
,91110,ODC-P comScore TV > Network > Shopping Networks > QVC - Quality. Value. Convenience. > 91110,Premium,5-7 business days,"17,921,419",Households who watch QVC - Quality. Value. Convenience.
,91306,ODC-P comScore TV > Network > Shopping Networks > QVC Plus > 91306,Premium,5-7 business days,"8,789,254",Households who watch QVC Plus
,211990,ODC-P comScore TV > Network > Spanish-Language Networks > Azteca > 211990,Premium,5-7 business days,"3,794,520",Households who watch Azteca
,91051,ODC-P comScore TV > Network > Spanish-Language Networks > Bandamax > 91051,Premium,5-7 business days,"1,861,464",Households who watch Bandamax
,91293,ODC-P comScore TV > Network > Spanish-Language Networks > beIN Sport > 91293,Premium,5-7 business days,"2,545,523",Households who watch beIN Sport
,91265,ODC-P comScore TV > Network > Spanish-Language Networks > Centroamerica TV > 91265,Premium,5-7 business days,"1,306,831",Households who watch Centroamerica TV
,91254,ODC-P comScore TV > Network > Spanish-Language Networks > Cine Mexicano > 91254,Premium,5-7 business days,"1,307,103",Households who watch Cine Mexicano
,91217,ODC-P comScore TV > Network > Spanish-Language Networks > Cinelatino (Espanol) > 91217,Premium,5-7 business days,"3,536,000",Households who watch Cinelatino (Espanol)
,91213,ODC-P comScore TV > Network > Spanish-Language Networks > CNN Espanol > 91213,Premium,5-7 business days,"2,312,000",Households who watch CNN Espanol
,91160,ODC-P comScore TV > Network > Spanish-Language Networks > De Pelicula Clasico > 91160,Premium,5-7 business days,"2,448,000",Households who watch De Pel?cula Cl?sico
,91196,ODC-P comScore TV > Network > Spanish-Language Networks > Discovery Channel en Espanol > 91196,Premium,5-7 business days,"2,552,599",Households who watch Discovery Channel en Espanol
,91197,ODC-P comScore TV > Network > Spanish-Language Networks > Discovery Familia > 91197,Premium,5-7 business days,"1,302,163",Households who watch Discovery Familia
,211995,ODC-P comScore TV > Network > Spanish-Language Networks > El Rey > 211995,Premium,5-7 business days,"5,030,854",Households who watch El Rey
,91083,ODC-P comScore TV > Network > Spanish-Language Networks > Enlace > 91083,Premium,5-7 business days,"1,306,643",Households who watch Enlace
,91201,ODC-P comScore TV > Network > Spanish-Language Networks > ESPN Deportes > 91201,Premium,5-7 business days,"3,672,000",Households who watch ESPN Deportes
,91289,ODC-P comScore TV > Network > Spanish-Language Networks > FORO TV > 91289,Premium,5-7 business days,"1,306,558",Households who watch FORO TV
,91181,ODC-P comScore TV > Network > Spanish-Language Networks > FOX Deportes > 91181,Premium,5-7 business days,"2,550,991",Households who watch FOX Deportes
,91084,ODC-P comScore TV > Network > Spanish-Language Networks > Galavision > 91084,Premium,5-7 business days,"7,636,917",Households who watch Galavision
,91082,ODC-P comScore TV > Network > Spanish-Language Networks > GOL TV (Spanish) > 91082,Premium,5-7 business days,"3,123,288",Households who watch GOL TV (Spanish)
,91198,ODC-P comScore TV > Network > Spanish-Language Networks > History Channel en Espanol > 91198,Premium,5-7 business days,"1,307,506",Households who watch History Channel en Espanol
,91176,ODC-P comScore TV > Network > Spanish-Language Networks > HITN TV > 91176,Premium,5-7 business days,"1,306,868",Households who watch HITN TV
,91280,ODC-P comScore TV > Network > Spanish-Language Networks > Nat Geo Mundo > 91280,Premium,5-7 business days,"2,551,736",Households who watch Nat Geo Mundo
,91307,ODC-P comScore TV > Network > Spanish-Language Networks > RCN Nuestra Tele > 91307,Premium,5-7 business days,"1,303,793",Households who watch RCN Nuestra Tele
,91081,ODC-P comScore TV > Network > Spanish-Language Networks > Telehit > 91081,Premium,5-7 business days,"1,307,686",Households who watch Telehit
,211989,ODC-P comScore TV > Network > Spanish-Language Networks > Telemundo > 211989,Premium,5-7 business days,"6,280,270",Households who watch Telemundo
,91242,ODC-P comScore TV > Network > Spanish-Language Networks > TVE Internacional > 91242,Premium,5-7 business days,"1,302,598",Households who watch TVE Internacional
,211988,ODC-P comScore TV > Network > Spanish-Language Networks > UniMas > 211988,Premium,5-7 business days,"6,281,265",Households who watch UniMas
,91286,ODC-P comScore TV > Network > Spanish-Language Networks > Univision Deportes > 91286,Premium,5-7 business days,"3,808,000",Households who watch Univision Deportes
,91288,ODC-P comScore TV > Network > Spanish-Language Networks > Univision tlnovelas > 91288,Premium,5-7 business days,"1,307,593",Households who watch Univision tlnovelas
